Status,Excel Row,Parent Code,Parent Description,Expected RM Code,Excel RM Code Cell,Expected Role,DB Role,Expected Alternate Flag,DB Alternate Flag,Excel Qty Raw,Expected Qty,DB Qty,Excel UOM,DB UOM,Excel RM Description,DB RM Description,DB items.material,DB RM Item Type,DB RM Size,DB Make/Buy,Excel Parent BOM,DB BOM No,DB Cutting Size,DB Link ID,DB Link Count
NORMAL_ALTERNATE_FLAG_MISMATCH,4800,NARRN0000162,Rear Nut of N7515 - 120 x 165 x 70,NRRBR0000197,NRRBR0000197,NORMAL,ALTERNATE,0,1,65,65,65,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0002862,B0002862,63 mm,33902,1
NORMAL_ALTERNATE_FLAG_MISMATCH,8991,NARRN0000164,Rear Nut of N7515 - 140 x 190 x 79,NRRBR0000150,NRRBR0000173 / NRRBR0000150,NORMAL,ALTERNATE,0,1,76/73,73,73,mm,mm,Round Bar EN19 120 MM,Round Bar 4140 120 MM,,PART,,I,B0000850,,71 mm,41649,1
NORMAL_ALTERNATE_FLAG_MISMATCH,8991,NARRN0000164,Rear Nut of N7515 - 140 x 190 x 79,NRRBR0000173,NRRBR0000173 / NRRBR0000150,ALTERNATE,NORMAL,1,0,76/73,76,76,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0000850,,74 mm,24747,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1405,NARRN0000165,Rear Nut of N7515 - 150 x 200 x 79,NRRBR0000236,NRRBR0000236,NORMAL,ALTERNATE,0,1,102,102,102,mm,mm,Round Bar EN19 105 MM,Round Bar EN19 105 MM,,PART,,I,B0000857,B0000857,100 mm,33325,1
NORMAL_ALTERNATE_FLAG_MISMATCH,7026,NARRN0000166,Rear Nut of N7515 - 160 x 210 x 79,NRRBR0000173,NRRBR0000173,NORMAL,ALTERNATE,0,1,86,86,86,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0000861,B0000861,84 mm,24256,1
NORMAL_ALTERNATE_FLAG_MISMATCH,6282,NARRN0000167,Rear Nut of N7515 - 170 x 225 x 92,NRRBR0000002,NRRBR0000002 / NRRBR0000004,ALTERNATE,NORMAL,1,0,82/71,82,82,mm,mm,Round Bar EN19 140 MM / Round Bar EN19 150 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0000853,,80 mm,24080,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1401,NARRN0000167,Rear Nut of N7515 - 170 x 225 x 92,NRRBR0000004,NRRBR0000004,NORMAL,ALTERNATE,0,1,71,71,71,mm,mm,Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0000853,B0000853,69 mm,33761,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1417,NARRN0000169,Rear Nut of N7515 - 190 x 250 x 102,NRRBR0000002,NRRBR0000002,NORMAL,ALTERNATE,0,1,106,106,106,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0000870,B0000870,104 mm,33877,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1413,NARRN0000170,Rear Nut of N7515 - 200 x 260 x 102,NRRBR0000207,NRRBR0000207,NORMAL,ALTERNATE,0,1,95,95,95,mm,mm,Round Bar 4140 150 mm,Round Bar 4140 150 mm,,PART,,I,B0000865,B0000865,93 mm,41650,1
NORMAL_ALTERNATE_FLAG_MISMATCH,280,NARRN0000171,Rear Nut of N7515 - 220 x 285 x 110,NRRBR0000022,NRRBR0000022 / NRRBR0000140,ALTERNATE,NORMAL,1,0,102/81,102,102,mm,mm,Round Bar EN19 160 MM / Round Bar EN19 180 MM,Round Bar EN19 160 MM,,PART,,I,B0000207,,100 mm,33617,1
NORMAL_ALTERNATE_FLAG_MISMATCH | QUANTITY_MISMATCH,280,NARRN0000171,Rear Nut of N7515 - 220 x 285 x 110,NRRBR0000140,NRRBR0000022 / NRRBR0000140,NORMAL,ALTERNATE,0,1,102/81,81,83,mm,mm,Round Bar EN19 160 MM / Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0000207,B0000207,81 mm,24453,1
QUANTITY_MISMATCH,294,NARRN0000172,Rear Nut of N7515 - 240 x 305 x 108,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,87/86,86,87,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0000214,B0000214,85 mm,22155,1
RAW_MATERIAL_ITEM_MISSING,2534,NARRN0000181,Rear Nut of N7016.1 - 24 x 55 x 40,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,24,24,24,mm,mm,Round Bar EN9 60 MM,,,,,I,B0001593,B0001593,22 mm,23125,1
UOM_MISMATCH,3952,NARRN0000185,Rear Nut of N7016.1 - 35 x 60 x 54,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,24,24,24,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0002519,B0002519,,23837,1
UOM_MISMATCH,16482,NARRN0000186,Rear Nut of N7016.1 - 38 x 75 x 54,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,24,24,24,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0008137,B0008137,,26200,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2178,NARRN0000187,Rear Nut of N7016.1 - 40 x 75 x 54,NRRBR0000007,NRRBR0000007,NORMAL,ALTERNATE,0,1,27,27,27,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0000320,B0000320,25 mm,33152,1
UOM_MISMATCH,412,NARRN0000187,Rear Nut of N7016.1 - 40 x 75 x 54,NRRBR0000124,NRRBR0000124 / NRRBR0000007,NORMAL,NORMAL,0,0,26/27,26,26,mm,Kg.,Round Bar EN19 85 MM / Round Bar EN19 80 MM,Round Bar EN19 85 MM,,PART,,I,B0000320,,,22314,1
UOM_MISMATCH,11052,NARRN0000188,Rear Nut of N7016.1 - 42 x 75 x 54,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,27,27,27,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0008132,B0008132,,25232,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2699,NARRN0000189,Rear Nut of N7016.1 - 45 x 75 x 54,NRRBR0000007,NRRBR0000007,NORMAL,ALTERNATE,0,1,27,27,27,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0001689,,25 mm,23176,1
NORMAL_ALTERNATE_FLAG_MISMATCH | UOM_MISMATCH,2181,NARRN0000191,Rear Nut of N7016.1 - 50 x 80 x 66,NRRBR0000124,NRRBR0000124,NORMAL,ALTERNATE,0,1,32,32,32,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0000346,B0000346,,10917,1
UOM_MISMATCH,446,NARRN0000191,Rear Nut of N7016.1 - 50 x 80 x 66,NRRBR0000124,NRRBR0000005 / NRRBR0000124,ALTERNATE,ALTERNATE,1,1,31/32,32,32,mm,Kg.,Round Bar EN19 90 MM / Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0000346,B0000346,,10917,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2742,NARRN0000192,Rear Nut of N7016.1 - 55 x 85 x 66,NRRBR0000114,NRRBR0000114,NORMAL,ALTERNATE,0,1,32,32,32,mm,mm,Round Bar EN9 90 MM,Round Bar EN9 90 MM,,PART,,I,B0001714,B0001714,30 mm,33433,1
NORMAL_ALTERNATE_FLAG_MISMATCH,17694,NARRN0000193,Rear Nut of N7016.1 - 60 x 90 x 66,NRRBR0000103,NRRBR0000103,NORMAL,ALTERNATE,0,1,31,31,31,mm,mm,Round Bar EN9 100 MM,Round Bar EN9 100 MM,,PART,,I,B0000904,B0000904,29 mm,26437,1
NORMAL_ALTERNATE_FLAG_MISMATCH,5858,NARRN0000194,Rear Nut of N7016.1 - 65 x 95 x 66,NRRBR0000197,NRRBR0000197,NORMAL,ALTERNATE,0,1,31,31,31,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0003391,B0003391,29 mm,34129,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3087,NARRN0000195,Rear Nut of N7016.1 - 70 x 110 x 80,NRRBR0000118,NRRBR0000118,NORMAL,ALTERNATE,0,1,37,37,37,mm,mm,Round Bar EN9 120 MM,Round Bar EN9 120 MM,,PART,,I,B0001967,B0001967,35 mm,41657,1
NORMAL_ALTERNATE_FLAG_MISMATCH,319,NARRN0000199,Rear Nut of N7016.1 - 90 x 130 x 80,NRRBR0000002,NRRBR0000002,NORMAL,ALTERNATE,0,1,36/38,36,36,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0000251,B0000251,34 mm,22191,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2854,NARRN0000201,Rear Nut of N7016.1 - 100 x 145 x 102,NRRBR0000022,NRRBR0000022,NORMAL,ALTERNATE,0,1,44,44,44,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0001780,B0001780,42 mm,23256,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2935,NARRN0000202,Rear Nut of N7016.1 - 110 x 155 x 102,NRRBR0000197,NRRBR0000197,NORMAL,ALTERNATE,0,1,87,87,87,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0001835,B0001835,85 mm,33500,1
QUANTITY_MISMATCH,4115,NARRN0000205,Rear Nut of N7016.1 - 140 x 190 x 116,NRRBR0000002,NRRBR0000002,NORMAL,NORMAL,0,0,75/76,75,76,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0002616,B0002616,74 mm,23681,1
NORMAL_ALTERNATE_FLAG_MISMATCH | QUANTITY_MISMATCH,3211,NARRN0000206,Rear Nut of N7016.1 - 150 x 200 x 116,NRRBR0000002,NRRBR0000002 / NRRBR0000209,ALTERNATE,NORMAL,1,0,85/73,85,84,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0002068,,82 mm,23423,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3217,NARRN0000206,Rear Nut of N7016.1 - 150 x 200 x 116,NRRBR0000002,NRRBR0000002 / NRRBR0000209,ALTERNATE,NORMAL,1,0,84/73,84,84,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0002068,,82 mm,23423,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3211,NARRN0000206,Rear Nut of N7016.1 - 150 x 200 x 116,NRRBR0000209,NRRBR0000002 / NRRBR0000209,NORMAL,ALTERNATE,0,1,85/73,73,73,mm,mm,Round Bar EN19 140 MM,Round Bar 4140 140 MM,,PART,,I,B0002068,,71 mm,41659,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2710,NARRN0000207,Rear Nut of N7016.1 - 160 x 210 x 116,NRRBR0000002,NRRBR0000002 / NRRBR0000207,ALTERNATE,NORMAL,1,0,89/76,89,89,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0001694,,87 mm,33414,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2710,NARRN0000207,Rear Nut of N7016.1 - 160 x 210 x 116,NRRBR0000207,NRRBR0000002 / NRRBR0000207,NORMAL,ALTERNATE,0,1,89/76,76,76,mm,mm,Round Bar EN19 140 MM,Round Bar 4140 150 mm,,PART,,I,B0001694,B0001694,74 mm,23184,1
QUANTITY_MISMATCH,2927,NARRN0000208,Rear Nut of N7016.1 - 170 x 225 x 149,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,89/93,89,93,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0001830,B0001830,91 mm,23300,1
NORMAL_ALTERNATE_FLAG_MISMATCH,14747,NARRN0000219,Rear Nut of N7016.1 - 360 x 455 x 203,NRFRG0000190,NRFRG0000190,NORMAL,ALTERNATE,0,1,1,1,1,Nos.,Nos.,Forged ring EN19 454x356x62,Forged ring EN19 454x356x62,,PART,,I,B0007471,B0007471,,35403,1
UOM_MISMATCH,17199,NARRN0000373,Rear Nut of N500 ID 35 x OD 75,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0008431,B0008431,,35597,1
UOM_MISMATCH,6096,NARRN0000374,Rear Nut of N500 - 38 x 75 x 75,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0008610,B0008610,,26429,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3691,NARRN0000381,Rear Nut of N500 - 60 x 100 x 85,NRRBR0000103,NRRBR0000103,NORMAL,ALTERNATE,0,1,137,137,137,mm,mm,Round Bar EN9 100 MM,Round Bar EN9 100 MM,,PART,,I,B0002371,B0002371,135 mm,23565,1
NORMAL_ALTERNATE_FLAG_MISMATCH,7809,NARRN0000391,Rear Nut of N4091 - 185 x 330 x 112,NRRBR0000227,NRRBR0000227,NORMAL,ALTERNATE,0,1,137,137,137,mm,mm,Round Bar EN19 210 mm,Round Bar EN19 210 mm,,PART,CUTTING SIZE - 16mm,I,B0004379,B0004379,135 mm,36284,1
QUANTITY_MISMATCH,14405,NARRN0000395,Rear Nut of N4091 - 240 x 405 x 144,NRRBR0000141,NRRBR0000141,NORMAL,NORMAL,0,0,209/206,206,209,mm,mm,Round Bar EN19 230 MM,Round Bar EN19 230 MM,,PART,,I,B0007329,B0007329,207 mm,29449,1
EXTRA_DB_RAW_MATERIAL_LINK,,NARRN0000396,Rear Nut of N4091 - 260 x 430 x 160,NRFRG0000029,,,NORMAL,,0,,,1,,Nos.,,Forged ring EN9 433X262X76,,PART,,I,,,,41662,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2683,NARRN0000411,Rear Nut of N4071 - 110 x 185 x 50,NRRBR0000023,NRRBR0000023,NORMAL,ALTERNATE,0,1,54,54,54,mm,mm,Round Bar EN19 40 MM,Round Bar EN19 40 MM,,PART,,I,B0001679,B0001679,52 mm,30227,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2689,NARRN0000411,Rear Nut of N4071 - 110 x 185 x 50,NRRBR0000199,NRRBR0000199 / NRRBR0000023,ALTERNATE,NORMAL,1,0,64/54,64,64,mm,mm,Round Bar EN19 130 MM / Round Bar EN19 40 MM,Round Bar EN19 130 MM,,PART,,I,B0001679,,62 mm,28981,1
QUANTITY_MISMATCH,2805,NARRN0000417,Rear Nut of N4071 - 155 x 265 x 64.5,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,74/76,74,76,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0001756,B0001756,74 mm,28989,1
NORMAL_ALTERNATE_FLAG_MISMATCH,24488,NARRN0000419,Rear Nut of N4071 - 165 x 290 x 71,NRRBR0000110,NRRBR0000110,NORMAL,ALTERNATE,0,1,132,132,132,mm,mm,Round Bar EN9 150 MM,Round Bar EN9 150 MM,,PART,,I,B0002242,B0002242,130 mm,641,1
QUANTITY_MISMATCH,3489,NARRN0000419,Rear Nut of N4071 - 165 x 290 x 71,NRRBR0000140,NRRBR0000140 / NRRBR0000110,NORMAL,NORMAL,0,0,93/132,93,98,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0002242,,96 mm,29048,1
QUANTITY_MISMATCH,2371,NARRN0000423,Rear Nut of N4071 - 185 x 330 x 86,NRRBR0000027,NRRBR0000027,NORMAL,NORMAL,0,0,96/98,96,98,mm,mm,Round Bar EN19 220 MM,Round Bar EN19 220 MM,,PART,,I,B0001480,B0001480,96 mm,28949,1
QUANTITY_MISMATCH,3482,NARRN0000426,Rear Nut of N4071 - 200 x 350 x 86,NRRBR0000027,NRRBR0000027,NORMAL,NORMAL,0,0,105/109,105,109,mm,mm,Round Bar EN19 220 MM,Round Bar EN19 220 MM,,PART,,I,B0002237,B0002237,107 mm,29040,1
EXTRA_DB_RAW_MATERIAL_LINK,,NARRN0000428,Rear Nut of N4071 - 240 x 405 x 109,NRFRG0000179,,,NORMAL,,0,,,1,,Nos.,,Forged ring EN19 409X244X54,,PART,,I,,,,41658,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4427,NARRN0000430,Rear Nut of N4071 - 280 x 460 x 134,NRFRG0000168,NRFRG0000168,NORMAL,ALTERNATE,0,1,1,1,1,Nos.,Nos.,Forged ring EN19 464X284X65,Forged ring EN19 464X284X65,,PART,,I,,,,36201,1
NORMAL_ALTERNATE_FLAG_MISMATCH,5270,NARRN0000432,Rear Nut of N4071 - 320 x 520 x 142,NRFRG0000151,NRFRG0000151,NORMAL,ALTERNATE,0,1,1,1,1,Nos.,Nos.,Forged ring EN19 524X324X69,Forged ring EN19 524X324X69,,PART,,I,,,,36227,1
NORMAL_ALTERNATE_FLAG_MISMATCH,16952,NARRN0000439,Rear Nut of N4071 - 420 x 690 x 188,NRFRG0000092,NRFRG0000092,NORMAL,ALTERNATE,0,1,1,1,1,Nos.,Nos.,Forged ring EN19 694x423x90,Forged ring EN19 694x423x90,,PART,,I,B0003034,B0003034,,41663,1
UOM_MISMATCH,416,NARRN0000472,Rear Nut of N500.s - 50 x 80 x 75,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0000324,B0000324,,22321,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3083,NARRN0000480,Rear Nut of N7016.1.sp - ID 200 x OD 305,NRRBR0000141,NRRBR0000227 / NRRBR0000141,NORMAL,ALTERNATE,0,1,118/100,100,100,mm,mm,Round Bar EN19 210 mm / Round Bar EN19 230 MM,Round Bar EN19 230 MM,,PART,,I,B0001962,,98 mm,41656,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3083,NARRN0000480,Rear Nut of N7016.1.sp - ID 200 x OD 305,NRRBR0000227,NRRBR0000227 / NRRBR0000141,ALTERNATE,NORMAL,1,0,118/100,118,118,mm,mm,Round Bar EN19 210 mm / Round Bar EN19 230 MM,Round Bar EN19 210 mm,,PART,CUTTING SIZE - 16mm,I,B0001962,,116 mm,33567,1
NORMAL_ALTERNATE_FLAG_MISMATCH,6871,NARRN0000500,Rear Nut of N7016.1.sp - 201 x 305 x 180,NRRBR0000212,NRRBR0000212,NORMAL,ALTERNATE,0,1,131,131,131,mm,mm,Round Bar 4140 200 MM,Round Bar 4140 200 MM,,PART,,I,B0003896,B0003896,129 mm,40321,1
UOM_MISMATCH,9032,NARRN0000511,Rear Nut of N500-35sp ID 22/30 x OD 75,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0004918,B0004918,,34641,1
UOM_MISMATCH,6077,NARRN0000521,Rear Nut of N4071.sp1 - 38 x 72 x 26,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,20,20,20,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0005316,B0005316,,29280,1
QUANTITY_MISMATCH,10211,NARRN0000523,Rear Nut of N7515.sp1 - 125 x 180 x 79,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,77/74,74,77,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0005490,B0005490,75 mm,25037,1
UOM_MISMATCH,13444,NARRN0000560,Rear Nut of N500 ID (30-35)75 x OD 75,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0006919,B0006919,,35230,1
UOM_MISMATCH,17723,NARRN0000596,Rear Nut of N7116 ID 45 x OD 75,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,24,24,24,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0008638,B0008638,,35676,1
NORMAL_ALTERNATE_FLAG_MISMATCH,18951,NARRN0000604,Rear Nut of N7515.sp1 - 175 x 230 x 92,NRRBR0000009,NRRBR0000009,NORMAL,ALTERNATE,0,1,105,105,105,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0009152,B0009152,103 mm,35807,1
NORMAL_ALTERNATE_FLAG_MISMATCH,23709,NARRN0000648,Rear Nut of N4051.sp1 - 232 x 280 x 35,NRRBR0000004,NRRBR0000028 / NRRBR0000004,NORMAL,ALTERNATE,0,1,51/50,50,50,mm,mm,Round Bar EN24 150 MM,Round Bar EN19 150 MM,,PART,,I,B0011201,,48 mm,41687,1
NORMAL_ALTERNATE_FLAG_MISMATCH,23709,NARRN0000648,Rear Nut of N4051.sp1 - 232 x 280 x 35,NRRBR0000028,NRRBR0000028 / NRRBR0000004,ALTERNATE,NORMAL,1,0,51/50,51,51,mm,mm,Round Bar EN24 150 MM,Round Bar EN24 150 MM,,PART,,I,B0011201,,49 mm,29954,1
NORMAL_ALTERNATE_FLAG_MISMATCH,25140,NARRN0000665,Rear Nut of N6107 - d x 205 x 109,NRRBR0000009,NRRBR0000009,NORMAL,ALTERNATE,0,1,90,90,90,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0011771,B0011771,88 mm,28753,1
UOM_MISMATCH,34883,NARRN0000784,"Rear Nut of N7016.1 in - 1.625"" x 2.953"" x 2.126""",NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,26,26,26,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0015620,B0015620,,41810,1
QUANTITY_MISMATCH,577,NASPC0000116,Spacer of NIS 150 - 150 x 200 x 200,NRRBR0000110,NRRBR0000110,NORMAL,NORMAL,0,0,146/150,146,150,mm,mm,Round Bar EN9 150 MM,Round Bar EN9 150 MM,,PART,,I,B0000464,B0000464,148 mm,23702,1
NORMAL_ALTERNATE_FLAG_MISMATCH,3288,NASPC0000117,Spacer of NIS 130 - 130 x 180 x 204,NRRBR0000132,NRRBR0000132,NORMAL,ALTERNATE,0,1,163,163,163,mm,mm,Round Bar EN9 140 MM,Round Bar EN9 140 MM,,PART,CUTTING SIZE - 23mm,I,B0000468,B0000468,161 mm,36145,1
UOM_MISMATCH,583,NASPC0000117,Spacer of NIS 130 - 130 x 180 x 204,NRRBR0000598,NRRBR0000598 / NRRBR0000132,NORMAL,NORMAL,0,0,159/163,159,159,mm,Kg.,Round Bar  EN9 150 MM / Round Bar EN9 140 MM,Round Bar  EN9 150 MM,,PART,CUTTING SIZE - 28mm,I,B0000468,,,28907,1
UOM_MISMATCH,24201,NASPC0000161,Spacer of NVFB 42.s - d x 130 x 75,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,44,44,44,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0011484,B0011484,,41931,1
UOM_MISMATCH,27164,NAVDS0000031,Adaptor of NSO 800 (With Adaptor) - d x 254 x 152,NRRBR0000598,NRRBR0000598 / NRRBR0000110,NORMAL,NORMAL,0,0,30/33,30,30,mm,Kg.,Round Bar  EN9 150 MM / Round Bar EN9 150 MM,Round Bar  EN9 150 MM,,PART,CUTTING SIZE - 28mm,I,B0012546,,,11717,1
RAW_MATERIAL_ITEM_MISSING,32487,NBDCF0000007,Brake Drum - Pinbush BrakeDrum Coupling -80 x 500 x 295,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,1,1,1,mm,mm,Round Bar EN9 60 MM,,,,,I,B0014833,B0014833,,36862,1
UOM_MISMATCH,29921,NBGBS0000049,Grub Screw - M10 x 1.25P x 18TL,NRRBR0000389,NRRBR0000389,NORMAL,NORMAL,0,0,22,22,22,mm,Kg.,Roundbar SS31612.7MM,Roundbar SS31612.7MM,,PART,,I,B0013734,B0013734,,38575,1
UOM_MISMATCH,29924,NBGBS0000050,Grub Screw - M10 x 1.25P x 22TL,NRRBR0000389,NRRBR0000389,NORMAL,NORMAL,0,0,25,25,25,mm,Kg.,Roundbar SS31612.7MM,Roundbar SS31612.7MM,,PART,,I,B0013735,B0013735,,31471,1
UOM_MISMATCH,32233,NBGBS0000056,Grub Screw - M10 x 1.25P x 16TL,NRRBR0000389,NRRBR0000389,NORMAL,NORMAL,0,0,1,1,1,mm,Kg.,Roundbar SS31612.7MM,Roundbar SS31612.7MM,,PART,,I,B0014698,B0014698,,38578,1
UOM_MISMATCH,32275,NBGBS0000057,Grub Screw - M8 x 1P x 12TL,NRRBR0000389,NRRBR0000389,NORMAL,NORMAL,0,0,18,18,18,mm,Kg.,Roundbar SS31612.7MM,Roundbar SS31612.7MM,,PART,,I,B0014655,B0014655,,38577,1
UOM_MISMATCH,9801,NBHXB0000133,HEX BOLT NHBS C1 C3 55- 55 X 100,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,105,105,105,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0005275,B0005275,,15986,1
UOM_MISMATCH,31698,NBHXN0001668,"Hex Nut of NCF 2.75"".sp1 - 1"" x 2.750"" x 3.918""",NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0014283,B0014283,,38661,1
EXTRA_DB_RAW_MATERIAL_LINK,,NCAHB0000001,Cage Assembly : ??31 x ??55 x 17 TL (NHB 20H),NBCRP0000222,,,ALTERNATE,,1,,,3,,Nos.,,E Clip-??3.2x0.6thk-Circlip India,,PART,,I,,,,31889,1
EXTRA_DB_RAW_MATERIAL_LINK,,NCAHB0000002,Cage Assembly : ??38 x ??62 x 17 TL (NHB 20),NBCRP0000222,,,ALTERNATE,,1,,,4,,Nos.,,E Clip-??3.2x0.6thk-Circlip India,,PART,,I,,,,31891,1
EXTRA_DB_RAW_MATERIAL_LINK,,NCAHB0000003,Cage Assembly : ??42 x ??66 x 25 TL (NHB 20H1),NBCRP0000222,,,ALTERNATE,,1,,,3,,Nos.,,E Clip-??3.2x0.6thk-Circlip India,,PART,,I,,,,31893,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4613,NCAHB0000003,Cage Assembly : Ø42 x Ø66 x 25 TL (NHB 20H1),NSPRI0000122,NSPRI0000122,NORMAL,ALTERNATE,0,1,9,9,9,Nos.,Nos.,TORSION SPRING RH-0.3 WD X5.5 OD X3.75nt,TORSION SPRING RH-0.3 WD X5.5 OD X3.75nt,,PART,,I,B0005671,,,19452,1
EXTRA_DB_RAW_MATERIAL_LINK,,NCAHB0000004,Cage Assembly : ??46 x ??70 x 25 TL (NHB 25),NBCRP0000222,,,NORMAL,,0,,,3,,Nos.,,E Clip-??3.2x0.6thk-Circlip India,,PART,,I,,,,16201,1
